temperature,reactant_0,reactant_1,reactant_2,reactant_3,solvent_0,catalyst_0,product_0,product_1,product_2,product_3,reagent_0,product_4,product_5,reactant_4,reactant_5,reactant_6,reactant_7
368.6980325322846,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
345.97595559042844,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
390.97597366106254,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
340.7731536577419,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
328.7436837206863,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
356.9408531178798,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
422.21744606858937,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
364.70930853133257,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
385.32757061111596,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
386.08431141590097,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
379.06301852021767,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
324.3036128376973,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
395.1504344467693,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
422.2599119052759,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
334.2101534724002,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
396.96683110289797,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
415.10610938373713,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
423.19427644977964,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
422.47925680376136,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
421.37642959600606,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
346.3863504691166,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
352.38998217807347,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
405.6114727812736,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
419.8748539035456,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
392.7385472399077,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
363.4935920410646,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
336.3903322295532,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
325.95629444409883,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
387.3932222391113,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
420.898327234907,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
400.57747002214205,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
354.24011164495016,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
347.0636358744121,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
352.60495357222504,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
365.0218900981392,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
360.22821804291084,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
377.3154524254824,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
418.41747007852825,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
349.2170559436666,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
389.1198324225958,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
376.10431193381737,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
340.8092653991397,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
340.8231121498419,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
418.5924663112726,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
353.6214747586855,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
328.1435592316923,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
401.7276701938027,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
399.6900317361675,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
400.5601851889153,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
400.23033374310467,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
391.0497068324725,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,CC#N,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
